"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"31","CXCL8",1.49754305283333,1.5881894544,3.7356274697643,0.00144076467257831,0.0327120752917487,-0.98141361414731
"11","CXCL1",0.752872101833334,1.09774344493333,3.59779402093023,0.00196715220194371,0.0327120752917487,-1.26719891175824
"28","IL23A",1.60544455141667,1.86058121113333,3.44335668868865,0.00278563864657501,0.0327120752917487,-1.58584196577162
"13","CXCL2",0.711192612500001,1.14445001,3.43404894636572,0.00284452828623902,0.0327120752917487,-1.60497822724985
"39","RIPK2",0.412899093,1.06552316826667,3.26214819284545,0.00418086247606777,0.0384639347798235,-1.95664484557647
"5","CCL4",3.83128714708333,3.58976983286667,2.65552440732666,0.0157873465240646,0.121036323351162,-3.156410251083
"15","CXCL5",5.4293550675,4.80808819086667,2.46960747471877,0.0233841629589207,0.153667356587193,-3.50497446034408
"23","IL1A",0.387737688083333,1.08543310246667,2.32500691382913,0.0315395642867031,0.181352494648543,-3.76766143236551
"1","BCL6",-0.309318890166667,1.08738454626667,-1.98330820728944,0.0622708514845181,0.316499174874274,-4.35305817078786
"45","TNF",2.1081007615,3.20203804466667,1.93130264903268,0.0688041684509292,0.316499174874274,-4.43717329020217
"14","CXCL3",2.22157315133333,2.9785054582,1.83469858034282,0.0825709450927498,0.345296679478772,-4.58952159282974
"40","TIRAP",-0.267870971083333,1.02794720826667,-1.62228056146304,0.121544084704913,0.380990187120958,-4.9052761435093
"20","IL10RB",-0.33242199275,1.20521708113333,-1.60980396961643,0.124254359127507,0.380990187120958,-4.92294680085477
"35","MYD88",-0.182876195916667,0.748633713733333,-1.60928139005984,0.12436898286678,0.380990187120958,-4.9236847231257
"36","NFKB1",0.202410926416666,1.1099974708,1.57133667597126,0.132933290607795,0.380990187120958,-4.97678641492184
"26","IL1RAP",-0.227597958083333,0.577127398133333,-1.54817339875928,0.138400301085165,0.380990187120958,-5.00873250088547
"38","PTGS2",0.244534645916667,1.10856568393333,1.53824349204349,0.14080072132731,0.380990187120958,-5.02231711144217
"32","ITGB2",0.2679425475,0.741915764,1.33267171115212,0.198710511476874,0.484375434994428,-5.28805539233319
"30","IL6R",-0.21362558375,1.120598142,-1.32846807258047,0.20006811445422,0.484375434994428,-5.29316991008505
"12","CXCL10",-0.228916496416667,0.334579484133333,-1.17579278405359,0.25448513960013,0.535263454795601,-5.46976998368983
"17","CXCR2",0.489399967416667,1.56911733053333,1.14614103828745,0.266245671415918,0.535263454795601,-5.50194693766615
"4","CCL3",1.099137031,2.92220251126667,1.10767331834254,0.282099529241332,0.535263454795601,-5.54263209946129
"21","IL15",0.213115655833333,1.265898348,1.09386733187687,0.287955340681241,0.535263454795601,-5.55693936292601
"43","TLR4",-0.14450534775,0.540991432066667,-1.0881308965281,0.290414372628809,0.535263454795601,-5.56283799690098
"41","TLR2",0.1875994345,1.0033177058,1.06379500967584,0.301016304198224,0.535263454795601,-5.58755953703411
"3","C3AR1",-0.17916234425,0.283064862733333,-1.06034816775698,0.302540213580122,0.535263454795601,-5.59102126606183
"37","NR3C1",-0.140050734666667,0.6430430108,-1.02776898841983,0.317218460308579,0.540446265710912,-5.62325066502243
"33","LTB",1.453704146,3.19666660086667,0.868940311591761,0.395936554637109,0.650467196903821,-5.76738803918169
"42","TLR3",-0.195576388,0.8710266842,-0.812687720891209,0.426660898382119,0.676772459502672,-5.81313303306637
"7","CD14",-0.41362374925,2.015932616,-0.770633658893583,0.450587202704341,0.69090037747999,-5.84547354380465
"34","LY96",0.401342678166667,1.75042990086667,0.691200176018695,0.497962988762364,0.738912822034475,-5.90215414127321
"6","CCL5",1.12479425491667,3.883253074,0.660246969364639,0.517176193282169,0.743440777843118,-5.92266167195069
"24","IL1B",0.0800539727500003,0.980368212866667,0.574096648276493,0.572769310500159,0.78095504944718,-5.97500607567799
"10","CSF1",0.0944209058333336,0.8449343626,0.567383205381036,0.577227645243568,0.78095504944718,-5.97879010199927
"8","CD40",-0.133355762583333,1.71769755453333,-0.406304444888613,0.68914811588327,0.881538683363312,-6.05658964514968
"19","FOS",-0.345811745333333,2.71134810006667,-0.346865038823518,0.732579982380866,0.881538683363312,-6.07892108500207
"16","CXCL6",0.0588095360833335,0.631109629133333,0.325950832369479,0.74809434122462,0.881538683363312,-6.08595179782358
"18","CXCR4",-0.558423734999998,3.83416357373333,-0.313267443312674,0.757557568295998,0.881538683363312,-6.09000515643088
"29","IL6",0.349085656416667,2.81884384053333,0.275148262712884,0.786230680561373,0.881538683363312,-6.10122866773967
"27","IL1RN",0.0637647685000002,1.44018537166667,0.266001148051987,0.793159826264587,0.881538683363312,-6.10370742789421
"46","TOLLIP",0.0776761262500003,1.49667023966667,0.257490274608867,0.799622930442086,0.881538683363312,-6.10593910368341
"25","IL1R1",-0.0368743094166666,0.932735272,-0.250577868633035,0.804883145679545,0.881538683363312,-6.1076986283793
"44","TLR6",0.136915151416667,2.45204231006667,0.181882464933986,0.857639335101661,0.917474637550614,-6.12259642025705
"2","C3",-0.0563303518333335,0.940202503333333,-0.152632726965388,0.880328852007141,0.920343799825647,-6.12750850712641
"9","CEBPB",-0.0147013669999998,1.57862019226667,-0.0323020154343334,0.974574759972021,0.996231976860288,-6.13869034748407
"22","IL18",0.000697203583333694,1.02514697573333,0.00437542764500269,0.996555437575899,0.996555437575899,-6.13920536115799
